189,2021,Fall,College of Fine Arts,ARC,48725,A,VAVASIS, VALENTINA,GRAD REAL EST DVLPMT,Graduate,23,18,4.83,4.78
190,2021,Fall,College of Fine Arts,ARC,48727,A,CARDOSO LLACH, DANIEL,INQRY CD,Graduate,24,17,4.53,4.59
191,2021,Fall,College of Fine Arts,ARC,48729,A,LOFTNESS, VIVIAN,SUS HEA PROD,Graduate,23,14,3.71,3.5
192,2021,Fall,College of Fine Arts,ARC,48731,A,SAWYER, AZADEH,SUSTNB DES SYN PREP,Graduate,5,5,5.0,5.0
193,2021,Fall,College of Fine Arts,ARC,48731,A,CUPKOVA, DANA,SUSTNB DES SYN PREP,Graduate,5,5,5.0,5.0
194,2021,Fall,College of Fine Arts,ARC,48733,A,KARAGUZEL, OMER,ENV PERF SIM,Graduate,23,19,3.84,3.74
195,2021,Fall,College of Fine Arts,ARC,48734,A,GORAL, Sinan,POSS DES,Graduate,16,10,4.6,4.3
196,2021,Fall,College of Fine Arts,ARC,48740,A,KLINE, JONATHAN,UD METHODS & THEORY,Graduate,18,10,4.9,4.7
197,2021,Fall,College of Fine Arts,ARC,48742,A,GASTIL, RAY,PLNNG & PUB POL URB,Graduate,13,11,4.27,4.18
198,2021,Fall,College of Fine Arts,ARC,48743,A,CUPKOVA, DANA,INTRO ECO DES,Graduate,15,11,4.55,4.64
